city,house,subj_cod,age,student,worker,none,id_place,susc,latent,inf,recov,lat_day,inf_day,imm,day_recov
Ukunda,U616,U616_7,12,1,0,0,U3_s,1,0,0,0,0,0,0,0
Ukunda,U617,U617_1,32,0,0,1,U617,1,0,0,0,0,0,0,0
Ukunda,U617,U617_2,28,0,1,0,U324_w,1,0,0,0,0,0,0,0
Ukunda,U617,U617_3,80,0,0,1,U617,1,0,0,0,0,0,0,0
Ukunda,U617,U617_4,15,1,0,0,U5_s,1,0,0,0,0,0,0,0
Ukunda,U617,U617_5,7,1,0,0,U2_s,1,0,0,0,0,0,0,0
Ukunda,U617,U617_6,40,0,1,0,U27_w,1,0,0,0,0,0,0,0
Ukunda,U618,U618_1,21,0,1,0,U294_w,1,0,0,0,0,0,0,0
Ukunda,U618,U618_2,60,0,1,0,U9_w,1,0,0,0,0,0,0,0
Ukunda,U618,U618_3,3,0,0,1,U618,1,0,0,0,0,0,0,0
Ukunda,U618,U618_4,83,0,0,1,U618,1,0,0,0,0,0,0,0
Ukunda,U618,U618_5,39,0,1,0,U344_w,1,0,0,0,0,0,0,0
Ukunda,U619,U619_1,35,0,0,1,U619,1,0,0,0,0,0,0,0
Ukunda,U619,U619_2,7,1,0,0,U13_s,1,0,0,0,0,0,0,0
Ukunda,U619,U619_3,51,0,0,1,U619,1,0,0,0,0,0,0,0
Ukunda,U619,U619_4,10,1,0,0,U4_s,1,0,0,0,0,0,0,0
Ukunda,U619,U619_5,43,0,0,1,U619,1,0,0,0,0,0,0,0
Ukunda,U619,U619_6,49,0,0,1,U619,1,0,0,0,0,0,0,0
Ukunda,U619,U619_7,10,1,0,0,U14_s,1,0,0,0,0,0,0,0
Ukunda,U620,U620_1,27,0,1,0,U216_w,1,0,0,0,0,0,0,0
Ukunda,U620,U620_2,29,0,1,0,U54_w,1,0,0,0,0,0,0,0
Ukunda,U620,U620_3,23,0,1,0,U235_w,1,0,0,0,0,0,0,0
Ukunda,U620,U620_4,46,0,1,0,U50_w,1,0,0,0,0,0,0,0
Ukunda,U620,U620_5,59,0,0,1,U620,1,0,0,0,0,0,0,0
Ukunda,U620,U620_6,13,1,0,0,U4_s,1,0,0,0,0,0,0,0
Ukunda,U620,U620_7,72,0,0,1,U620,1,0,0,0,0,0,0,0
Ukunda,U621,U621_1,20,0,0,1,U621,1,0,0,0,0,0,0,0
Ukunda,U621,U621_2,47,0,1,0,U70_w,1,0,0,0,0,0,0,0
Ukunda,U621,U621_3,2,0,0,1,U621,1,0,0,0,0,0,0,0
Ukunda,U621,U621_4,36,0,1,0,U292_w,1,0,0,0,0,0,0,0
Ukunda,U621,U621_5,28,0,1,0,U219_w,1,0,0,0,0,0,0,0
Ukunda,U621,U621_6,31,0,0,1,U621,1,0,0,0,0,0,0,0
Ukunda,U621,U621_7,17,1,0,0,U3_s,1,0,0,0,0,0,0,0
Ukunda,U621,U621_8,1,0,0,1,U621,1,0,0,0,0,0,0,0
Ukunda,U622,U622_1,10,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U622,U622_2,5,1,0,0,U11_s,1,0,0,0,0,0,0,0
Ukunda,U622,U622_3,26,0,0,1,U622,1,0,0,0,0,0,0,0
Ukunda,U622,U622_4,8,1,0,0,U13_s,1,0,0,0,0,0,0,0
Ukunda,U622,U622_5,39,0,0,1,U622,1,0,0,0,0,0,0,0
Ukunda,U622,U622_6,3,0,0,1,U622,1,0,0,0,0,0,0,0
Ukunda,U622,U622_7,25,0,1,0,U42_w,1,0,0,0,0,0,0,0
Ukunda,U623,U623_1,36,0,1,0,U141_w,1,0,0,0,0,0,0,0
Ukunda,U623,U623_2,42,0,0,1,U623,1,0,0,0,0,0,0,0
Ukunda,U623,U623_3,7,1,0,0,U9_s,1,0,0,0,0,0,0,0
Ukunda,U623,U623_4,60,0,0,1,U623,1,0,0,0,0,0,0,0
Ukunda,U623,U623_5,46,0,0,1,U623,1,0,0,0,0,0,0,0
Ukunda,U623,U623_6,34,0,1,0,U383_w,1,0,0,0,0,0,0,0
Ukunda,U624,U624_1,1,0,0,1,U624,1,0,0,0,0,0,0,0
Ukunda,U624,U624_2,34,0,1,0,U143_w,1,0,0,0,0,0,0,0
Ukunda,U624,U624_3,11,1,0,0,U6_s,1,0,0,0,0,0,0,0
Ukunda,U624,U624_4,18,0,0,1,U624,1,0,0,0,0,0,0,0
Ukunda,U624,U624_5,6,1,0,0,U5_s,1,0,0,0,0,0,0,0
Ukunda,U625,U625_1,31,0,0,1,U625,1,0,0,0,0,0,0,0
Ukunda,U625,U625_2,51,0,1,0,U351_w,1,0,0,0,0,0,0,0
Ukunda,U625,U625_3,42,0,1,0,U149_w,1,0,0,0,0,0,0,0
Ukunda,U625,U625_4,5,0,0,1,U625,1,0,0,0,0,0,0,0
Ukunda,U625,U625_5,8,1,0,0,U9_s,1,0,0,0,0,0,0,0
Ukunda,U625,U625_6,12,1,0,0,U13_s,1,0,0,0,0,0,0,0
Ukunda,U625,U625_7,43,0,1,0,U355_w,1,0,0,0,0,0,0,0
Ukunda,U625,U625_8,31,0,1,0,U103_w,1,0,0,0,0,0,0,0
Ukunda,U625,U625_9,37,0,1,0,U385_w,1,0,0,0,0,0,0,0
Ukunda,U626,U626_1,11,1,0,0,U4_s,1,0,0,0,0,0,0,0
Ukunda,U626,U626_2,35,0,1,0,U299_w,1,0,0,0,0,0,0,0
Ukunda,U626,U626_3,31,0,1,0,U190_w,1,0,0,0,0,0,0,0
Ukunda,U626,U626_4,19,0,1,0,U197_w,1,0,0,0,0,0,0,0
Ukunda,U626,U626_5,16,1,0,0,U2_s,1,0,0,0,0,0,0,0
Ukunda,U626,U626_6,7,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U626,U626_7,9,1,0,0,U11_s,1,0,0,0,0,0,0,0
Ukunda,U626,U626_8,1,0,0,1,U626,1,0,0,0,0,0,0,0
Ukunda,U626,U626_9,2,0,0,1,U626,1,0,0,0,0,0,0,0
Ukunda,U626,U626_10,27,0,1,0,U111_w,1,0,0,0,0,0,0,0
Ukunda,U627,U627_1,3,0,0,1,U627,1,0,0,0,0,0,0,0
Ukunda,U627,U627_2,5,1,0,0,U13_s,1,0,0,0,0,0,0,0
Ukunda,U627,U627_3,6,1,0,0,U7_s,1,0,0,0,0,0,0,0
Ukunda,U627,U627_4,11,1,0,0,U8_s,1,0,0,0,0,0,0,0
Ukunda,U627,U627_5,0,0,0,1,U627,1,0,0,0,0,0,0,0
Ukunda,U627,U627_6,16,0,1,0,U242_w,1,0,0,0,0,0,0,0
Ukunda,U627,U627_7,2,0,0,1,U627,1,0,0,0,0,0,0,0
Ukunda,U628,U628_1,32,0,1,0,U301_w,1,0,0,0,0,0,0,0
Ukunda,U628,U628_2,36,0,1,0,U384_w,1,0,0,0,0,0,0,0
Ukunda,U628,U628_3,30,0,0,1,U628,1,0,0,0,0,0,0,0
Ukunda,U628,U628_4,8,1,0,0,U5_s,1,0,0,0,0,0,0,0
Ukunda,U628,U628_5,16,1,0,0,U13_s,1,0,0,0,0,0,0,0
Ukunda,U628,U628_6,18,0,1,0,U3_w,1,0,0,0,0,0,0,0
Ukunda,U628,U628_7,13,1,0,0,U9_s,1,0,0,0,0,0,0,0
Ukunda,U628,U628_8,2,0,0,1,U628,1,0,0,0,0,0,0,0
Ukunda,U628,U628_9,25,0,1,0,U137_w,1,0,0,0,0,0,0,0
Ukunda,U628,U628_10,9,1,0,0,U7_s,1,0,0,0,0,0,0,0
Ukunda,U628,U628_11,9,1,0,0,U6_s,1,0,0,0,0,0,0,0
Ukunda,U628,U628_12,53,0,0,1,U628,1,0,0,0,0,0,0,0
Ukunda,U628,U628_13,11,1,0,0,U13_s,1,0,0,0,0,0,0,0
Ukunda,U628,U628_14,25,0,1,0,U200_w,1,0,0,0,0,0,0,0
Ukunda,U629,U629_1,0,0,0,1,U629,1,0,0,0,0,0,0,0
Ukunda,U629,U629_2,7,1,0,0,U2_s,1,0,0,0,0,0,0,0
Ukunda,U629,U629_3,26,0,0,1,U629,1,0,0,0,0,0,0,0
Ukunda,U629,U629_4,8,1,0,0,U14_s,1,0,0,0,0,0,0,0
Ukunda,U629,U629_5,62,0,1,0,U393_w,1,0,0,0,0,0,0,0
Ukunda,U629,U629_6,30,0,1,0,U37_w,1,0,0,0,0,0,0,0
Ukunda,U629,U629_7,24,0,0,1,U629,1,0,0,0,0,0,0,0
Ukunda,U629,U629_8,23,0,1,0,U198_w,1,0,0,0,0,0,0,0
Ukunda,U629,U629_9,27,0,1,0,U145_w,1,0,0,0,0,0,0,0
Ukunda,U629,U629_10,35,0,1,0,U337_w,1,0,0,0,0,0,0,0
Ukunda,U630,U630_1,4,1,0,0,U6_s,1,0,0,0,0,0,0,0
Ukunda,U630,U630_2,23,0,1,0,U341_w,1,0,0,0,0,0,0,0
Ukunda,U630,U630_3,1,0,0,1,U630,1,0,0,0,0,0,0,0
Ukunda,U630,U630_4,22,0,1,0,U229_w,1,0,0,0,0,0,0,0
Ukunda,U630,U630_5,24,0,1,0,U285_w,1,0,0,0,0,0,0,0
Ukunda,U631,U631_1,5,1,0,0,U8_s,1,0,0,0,0,0,0,0
Ukunda,U631,U631_2,7,1,0,0,U12_s,1,0,0,0,0,0,0,0
Ukunda,U631,U631_3,25,0,0,1,U631,1,0,0,0,0,0,0,0
Ukunda,U631,U631_4,6,1,0,0,U10_s,1,0,0,0,0,0,0,0
Ukunda,U632,U632_1,38,0,0,1,U632,1,0,0,0,0,0,0,0
Ukunda,U632,U632_2,68,0,0,1,U632,1,0,0,0,0,0,0,0
Ukunda,U632,U632_3,3,0,0,1,U632,1,0,0,0,0,0,0,0
Ukunda,U632,U632_4,13,1,0,0,U4_s,1,0,0,0,0,0,0,0
Ukunda,U632,U632_5,48,0,0,1,U632,1,0,0,0,0,0,0,0
Ukunda,U632,U632_6,29,0,0,1,U632,1,0,0,0,0,0,0,0
Ukunda,U632,U632_7,22,0,1,0,U86_w,1,0,0,0,0,0,0,0
Ukunda,U632,U632_8,24,0,1,0,U167_w,1,0,0,0,0,0,0,0
Ukunda,U632,U632_9,36,0,0,1,U632,1,0,0,0,0,0,0,0
Ukunda,U632,U632_10,0,0,0,1,U632,1,0,0,0,0,0,0,0
Ukunda,U632,U632_11,26,0,0,1,U632,1,0,0,0,0,0,0,0
Ukunda,U633,U633_1,25,0,1,0,U40_w,1,0,0,0,0,0,0,0
Ukunda,U633,U633_2,56,0,1,0,U138_w,1,0,0,0,0,0,0,0
Ukunda,U633,U633_3,27,0,1,0,U199_w,1,0,0,0,0,0,0,0
Ukunda,U633,U633_4,3,0,0,1,U633,1,0,0,0,0,0,0,0
Ukunda,U633,U633_5,20,0,1,0,U274_w,1,0,0,0,0,0,0,0
Ukunda,U633,U633_6,29,0,0,1,U633,1,0,0,0,0,0,0,0
Ukunda,U634,U634_1,25,0,1,0,U264_w,1,0,0,0,0,0,0,0
Ukunda,U634,U634_2,30,0,0,1,U634,1,0,0,0,0,0,0,0
Ukunda,U634,U634_3,10,1,0,0,U8_s,1,0,0,0,0,0,0,0
Ukunda,U634,U634_4,27,0,1,0,U220_w,1,0,0,0,0,0,0,0
Ukunda,U634,U634_5,23,0,1,0,U73_w,1,0,0,0,0,0,0,0
Ukunda,U634,U634_6,2,0,0,1,U634,1,0,0,0,0,0,0,0
Ukunda,U634,U634_7,10,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U634,U634_8,17,1,0,0,U10_s,1,0,0,0,0,0,0,0
Ukunda,U634,U634_9,10,1,0,0,U14_s,1,0,0,0,0,0,0,0
Ukunda,U634,U634_10,4,0,0,1,U634,1,0,0,0,0,0,0,0
Ukunda,U635,U635_1,55,0,0,1,U635,1,0,0,0,0,0,0,0
Ukunda,U635,U635_2,22,0,1,0,U217_w,1,0,0,0,0,0,0,0
Ukunda,U635,U635_3,21,0,1,0,U370_w,1,0,0,0,0,0,0,0
Ukunda,U635,U635_4,24,0,1,0,U384_w,1,0,0,0,0,0,0,0
Ukunda,U635,U635_5,15,1,0,0,U2_s,1,0,0,0,0,0,0,0
Ukunda,U635,U635_6,2,0,0,1,U635,1,0,0,0,0,0,0,0
Ukunda,U635,U635_7,2,0,0,1,U635,1,0,0,0,0,0,0,0
Ukunda,U636,U636_1,0,0,0,1,U636,1,0,0,0,0,0,0,0
Ukunda,U636,U636_2,43,0,1,0,U119_w,1,0,0,0,0,0,0,0
Ukunda,U636,U636_3,39,0,1,0,U287_w,1,0,0,0,0,0,0,0
Ukunda,U636,U636_4,12,1,0,0,U2_s,1,0,0,0,0,0,0,0
Ukunda,U636,U636_5,30,0,1,0,U262_w,1,0,0,0,0,0,0,0
Ukunda,U636,U636_6,36,0,1,0,U139_w,1,0,0,0,0,0,0,0
Ukunda,U636,U636_7,20,0,0,1,U636,1,0,0,0,0,0,0,0
Ukunda,U636,U636_8,16,0,1,0,U252_w,1,0,0,0,0,0,0,0
Ukunda,U636,U636_9,35,0,0,1,U636,1,0,0,0,0,0,0,0
Ukunda,U636,U636_10,26,0,0,1,U636,1,0,0,0,0,0,0,0
Ukunda,U636,U636_11,43,0,1,0,U377_w,1,0,0,0,0,0,0,0
Ukunda,U637,U637_1,50,0,1,0,U258_w,1,0,0,0,0,0,0,0
Ukunda,U637,U637_2,57,0,1,0,U273_w,1,0,0,0,0,0,0,0
Ukunda,U637,U637_3,29,0,1,0,U272_w,1,0,0,0,0,0,0,0
Ukunda,U637,U637_4,29,0,1,0,U376_w,1,0,0,0,0,0,0,0
Ukunda,U637,U637_5,12,1,0,0,U2_s,1,0,0,0,0,0,0,0
Ukunda,U637,U637_6,21,0,1,0,U112_w,1,0,0,0,0,0,0,0
Ukunda,U637,U637_7,16,1,0,0,U5_s,1,0,0,0,0,0,0,0
Ukunda,U637,U637_8,28,0,1,0,U94_w,1,0,0,0,0,0,0,0
Ukunda,U638,U638_1,2,0,0,1,U638,1,0,0,0,0,0,0,0
Ukunda,U638,U638_2,34,0,1,0,U241_w,1,0,0,0,0,0,0,0
Ukunda,U638,U638_3,12,1,0,0,U12_s,1,0,0,0,0,0,0,0
Ukunda,U638,U638_4,23,0,1,0,U181_w,1,0,0,0,0,0,0,0
Ukunda,U638,U638_5,25,0,0,1,U638,1,0,0,0,0,0,0,0
Ukunda,U638,U638_6,1,0,0,1,U638,1,0,0,0,0,0,0,0
Ukunda,U639,U639_1,44,0,1,0,U254_w,1,0,0,0,0,0,0,0
Ukunda,U639,U639_2,7,1,0,0,U8_s,1,0,0,0,0,0,0,0
Ukunda,U639,U639_3,34,0,1,0,U298_w,1,0,0,0,0,0,0,0
Ukunda,U639,U639_4,30,0,0,1,U639,1,0,0,0,0,0,0,0
Ukunda,U639,U639_5,31,0,1,0,U47_w,1,0,0,0,0,0,0,0
Ukunda,U639,U639_6,47,0,0,1,U639,1,0,0,0,0,0,0,0
Ukunda,U640,U640_1,11,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U640,U640_2,26,0,0,1,U640,1,0,0,0,0,0,0,0
Ukunda,U640,U640_3,8,1,0,0,U9_s,1,0,0,0,0,0,0,0
Ukunda,U640,U640_4,60,0,1,0,U366_w,1,0,0,0,0,0,0,0
Ukunda,U640,U640_5,36,0,0,1,U640,1,0,0,0,0,0,0,0
Ukunda,U640,U640_6,33,0,0,1,U640,1,0,0,0,0,0,0,0
Ukunda,U640,U640_7,4,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U640,U640_8,0,0,0,1,U640,1,0,0,0,0,0,0,0
Ukunda,U641,U641_1,28,0,1,0,U125_w,1,0,0,0,0,0,0,0
Ukunda,U641,U641_2,32,0,1,0,U181_w,1,0,0,0,0,0,0,0
Ukunda,U641,U641_3,10,1,0,0,U13_s,1,0,0,0,0,0,0,0
Ukunda,U641,U641_4,18,0,1,0,U321_w,1,0,0,0,0,0,0,0
Ukunda,U641,U641_5,71,0,0,1,U641,1,0,0,0,0,0,0,0
Ukunda,U641,U641_6,7,1,0,0,U4_s,1,0,0,0,0,0,0,0
Ukunda,U641,U641_7,42,0,1,0,U255_w,1,0,0,0,0,0,0,0
Ukunda,U642,U642_1,0,0,0,1,U642,1,0,0,0,0,0,0,0
Ukunda,U642,U642_2,31,0,1,0,U119_w,1,0,0,0,0,0,0,0
Ukunda,U642,U642_3,0,0,0,1,U642,1,0,0,0,0,0,0,0
Ukunda,U642,U642_4,31,0,1,0,U29_w,1,0,0,0,0,0,0,0
Ukunda,U642,U642_5,35,0,1,0,U179_w,1,0,0,0,0,0,0,0
Ukunda,U642,U642_6,15,1,0,0,U8_s,1,0,0,0,0,0,0,0
Ukunda,U642,U642_7,56,0,0,1,U642,1,0,0,0,0,0,0,0
Ukunda,U643,U643_1,28,0,0,1,U643,1,0,0,0,0,0,0,0
Ukunda,U643,U643_2,43,0,1,0,U156_w,1,0,0,0,0,0,0,0
Ukunda,U643,U643_3,31,0,1,0,U122_w,1,0,0,0,0,0,0,0
Ukunda,U643,U643_4,42,0,0,1,U643,1,0,0,0,0,0,0,0
Ukunda,U643,U643_5,61,0,1,0,U169_w,1,0,0,0,0,0,0,0
Ukunda,U643,U643_6,33,0,0,1,U643,1,0,0,0,0,0,0,0
Ukunda,U643,U643_7,11,1,0,0,U10_s,1,0,0,0,0,0,0,0
Ukunda,U643,U643_8,12,1,0,0,U7_s,1,0,0,0,0,0,0,0
Ukunda,U643,U643_9,1,0,0,1,U643,1,0,0,0,0,0,0,0
Ukunda,U643,U643_10,38,0,1,0,U386_w,1,0,0,0,0,0,0,0
Ukunda,U643,U643_11,30,0,0,1,U643,1,0,0,0,0,0,0,0
Ukunda,U643,U643_12,25,0,0,1,U643,1,0,0,0,0,0,0,0
Ukunda,U644,U644_1,20,0,1,0,U281_w,1,0,0,0,0,0,0,0
Ukunda,U644,U644_2,15,1,0,0,U8_s,1,0,0,0,0,0,0,0
Ukunda,U644,U644_3,45,0,0,1,U644,1,0,0,0,0,0,0,0
Ukunda,U644,U644_4,23,0,1,0,U94_w,1,0,0,0,0,0,0,0
Ukunda,U644,U644_5,41,0,1,0,U243_w,1,0,0,0,0,0,0,0
Ukunda,U644,U644_6,25,0,0,1,U644,1,0,0,0,0,0,0,0
Ukunda,U644,U644_7,49,0,1,0,U156_w,1,0,0,0,0,0,0,0
Ukunda,U644,U644_8,51,0,0,1,U644,1,0,0,0,0,0,0,0
Ukunda,U644,U644_9,44,0,1,0,U366_w,1,0,0,0,0,0,0,0
Ukunda,U644,U644_10,14,1,0,0,U3_s,1,0,0,0,0,0,0,0
Ukunda,U645,U645_1,9,1,0,0,U12_s,1,0,0,0,0,0,0,0
Ukunda,U645,U645_2,29,0,1,0,U75_w,1,0,0,0,0,0,0,0
Ukunda,U645,U645_3,2,0,0,1,U645,1,0,0,0,0,0,0,0
Ukunda,U645,U645_4,42,0,0,1,U645,1,0,0,0,0,0,0,0
Ukunda,U645,U645_5,47,0,1,0,U217_w,1,0,0,0,0,0,0,0
Ukunda,U645,U645_6,6,1,0,0,U8_s,1,0,0,0,0,0,0,0
Ukunda,U645,U645_7,32,0,1,0,U285_w,1,0,0,0,0,0,0,0
Ukunda,U646,U646_1,3,0,0,1,U646,1,0,0,0,0,0,0,0
Ukunda,U646,U646_2,12,1,0,0,U7_s,1,0,0,0,0,0,0,0
Ukunda,U647,U647_1,1,0,0,1,U647,1,0,0,0,0,0,0,0
Ukunda,U647,U647_2,6,1,0,0,U4_s,1,0,0,0,0,0,0,0
Ukunda,U647,U647_3,18,0,0,1,U647,1,0,0,0,0,0,0,0
Ukunda,U647,U647_4,1,0,0,1,U647,1,0,0,0,0,0,0,0
Ukunda,U647,U647_5,0,0,0,1,U647,1,0,0,0,0,0,0,0
Ukunda,U647,U647_6,34,0,0,1,U647,1,0,0,0,0,0,0,0
Ukunda,U647,U647_7,32,0,1,0,U162_w,1,0,0,0,0,0,0,0
Ukunda,U648,U648_1,22,0,1,0,U52_w,1,0,0,0,0,0,0,0
Ukunda,U648,U648_2,1,0,0,1,U648,1,0,0,0,0,0,0,0
Ukunda,U648,U648_3,5,0,0,1,U648,1,0,0,0,0,0,0,0
Ukunda,U648,U648_4,13,1,0,0,U5_s,1,0,0,0,0,0,0,0
Ukunda,U648,U648_5,30,0,1,0,U15_w,1,0,0,0,0,0,0,0
Ukunda,U648,U648_6,54,0,1,0,U76_w,1,0,0,0,0,0,0,0
Ukunda,U649,U649_1,13,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U649,U649_2,5,0,0,1,U649,1,0,0,0,0,0,0,0
Ukunda,U649,U649_3,4,0,0,1,U649,1,0,0,0,0,0,0,0
Ukunda,U649,U649_4,12,1,0,0,U8_s,1,0,0,0,0,0,0,0
Ukunda,U649,U649_5,23,0,1,0,U60_w,1,0,0,0,0,0,0,0
Ukunda,U649,U649_6,16,0,1,0,U397_w,1,0,0,0,0,0,0,0
Ukunda,U649,U649_7,24,0,1,0,U285_w,1,0,0,0,0,0,0,0
Ukunda,U650,U650_1,5,0,0,1,U650,1,0,0,0,0,0,0,0
Ukunda,U650,U650_2,17,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U650,U650_3,0,0,0,1,U650,1,0,0,0,0,0,0,0
Ukunda,U650,U650_4,11,1,0,0,U12_s,1,0,0,0,0,0,0,0
Ukunda,U650,U650_5,20,0,0,1,U650,1,0,0,0,0,0,0,0
Ukunda,U650,U650_6,26,0,1,0,U369_w,1,0,0,0,0,0,0,0
Ukunda,U650,U650_7,22,0,1,0,U146_w,1,0,0,0,0,0,0,0
Ukunda,U650,U650_8,8,1,0,0,U2_s,1,0,0,0,0,0,0,0
Ukunda,U650,U650_9,56,0,1,0,U185_w,1,0,0,0,0,0,0,0
Ukunda,U650,U650_10,75,0,0,1,U650,1,0,0,0,0,0,0,0
Ukunda,U650,U650_11,22,0,1,0,U76_w,1,0,0,0,0,0,0,0
Ukunda,U650,U650_12,40,0,0,1,U650,1,0,0,0,0,0,0,0
Ukunda,U650,U650_13,15,0,1,0,U160_w,1,0,0,0,0,0,0,0
Ukunda,U651,U651_1,27,0,1,0,U32_w,1,0,0,0,0,0,0,0
Ukunda,U651,U651_2,7,1,0,0,U12_s,1,0,0,0,0,0,0,0
Ukunda,U652,U652_1,26,0,1,0,U152_w,1,0,0,0,0,0,0,0
Ukunda,U652,U652_2,21,0,1,0,U11_w,1,0,0,0,0,0,0,0
Ukunda,U652,U652_3,23,0,0,1,U652,1,0,0,0,0,0,0,0
Ukunda,U652,U652_4,25,0,1,0,U298_w,1,0,0,0,0,0,0,0
Ukunda,U653,U653_1,1,0,0,1,U653,1,0,0,0,0,0,0,0
Ukunda,U653,U653_2,37,0,1,0,U296_w,1,0,0,0,0,0,0,0
Ukunda,U653,U653_3,27,0,1,0,U14_w,1,0,0,0,0,0,0,0
Ukunda,U653,U653_4,7,1,0,0,U3_s,1,0,0,0,0,0,0,0
Ukunda,U653,U653_5,39,0,0,1,U653,1,0,0,0,0,0,0,0
Ukunda,U653,U653_6,14,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U653,U653_7,2,0,0,1,U653,1,0,0,0,0,0,0,0
Ukunda,U653,U653_8,6,1,0,0,U5_s,1,0,0,0,0,0,0,0
Ukunda,U653,U653_9,33,0,1,0,U175_w,1,0,0,0,0,0,0,0
Ukunda,U654,U654_1,28,0,1,0,U370_w,1,0,0,0,0,0,0,0
Ukunda,U654,U654_2,60,0,1,0,U201_w,1,0,0,0,0,0,0,0
Ukunda,U654,U654_3,27,0,1,0,U260_w,1,0,0,0,0,0,0,0
Ukunda,U654,U654_4,10,1,0,0,U11_s,1,0,0,0,0,0,0,0
Ukunda,U654,U654_5,4,0,0,1,U654,1,0,0,0,0,0,0,0
Ukunda,U655,U655_1,52,0,0,1,U655,1,0,0,0,0,0,0,0
Ukunda,U655,U655_2,4,0,0,1,U655,1,0,0,0,0,0,0,0
Ukunda,U655,U655_3,11,1,0,0,U2_s,1,0,0,0,0,0,0,0
Ukunda,U655,U655_4,28,0,1,0,U301_w,1,0,0,0,0,0,0,0
Ukunda,U655,U655_5,37,0,1,0,U350_w,1,0,0,0,0,0,0,0
Ukunda,U655,U655_6,32,0,1,0,U357_w,1,0,0,0,0,0,0,0
Ukunda,U656,U656_1,6,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U656,U656_2,4,1,0,0,U2_s,1,0,0,0,0,0,0,0
Ukunda,U656,U656_3,7,1,0,0,U3_s,1,0,0,0,0,0,0,0
Ukunda,U656,U656_4,23,0,1,0,U393_w,1,0,0,0,0,0,0,0
Ukunda,U656,U656_5,39,0,0,1,U656,1,0,0,0,0,0,0,0
Ukunda,U656,U656_6,1,0,0,1,U656,1,0,0,0,0,0,0,0
Ukunda,U656,U656_7,7,1,0,0,U11_s,1,0,0,0,0,0,0,0
Ukunda,U657,U657_1,31,0,1,0,U290_w,1,0,0,0,0,0,0,0
Ukunda,U657,U657_2,35,0,1,0,U63_w,1,0,0,0,0,0,0,0
Ukunda,U657,U657_3,2,0,0,1,U657,1,0,0,0,0,0,0,0
Ukunda,U657,U657_4,39,0,1,0,U337_w,1,0,0,0,0,0,0,0
Ukunda,U657,U657_5,27,0,1,0,U178_w,1,0,0,0,0,0,0,0
Ukunda,U657,U657_6,28,0,1,0,U139_w,0,1,0,0,1,0,0,0
Ukunda,U657,U657_7,27,0,0,1,U657,1,0,0,0,0,0,0,0
Ukunda,U657,U657_8,22,0,0,1,U657,1,0,0,0,0,0,0,0
Ukunda,U657,U657_9,22,0,1,0,U355_w,1,0,0,0,0,0,0,0
Ukunda,U657,U657_10,16,1,0,0,U9_s,1,0,0,0,0,0,0,0
Ukunda,U657,U657_11,36,0,0,1,U657,1,0,0,0,0,0,0,0
Ukunda,U658,U658_1,27,0,0,1,U658,1,0,0,0,0,0,0,0
Ukunda,U658,U658_2,29,0,0,1,U658,1,0,0,0,0,0,0,0
Ukunda,U658,U658_3,30,0,1,0,U377_w,1,0,0,0,0,0,0,0
Ukunda,U658,U658_4,28,0,1,0,U393_w,1,0,0,0,0,0,0,0
Ukunda,U658,U658_5,12,1,0,0,U1_s,1,0,0,0,0,0,0,0
Ukunda,U658,U658_6,37,0,1,0,U200_w,1,0,0,0,0,0,0,0
Ukunda,U658,U658_7,17,1,0,0,U10_s,1,0,0,0,0,0,0,0
Ukunda,U658,U658_8,34,0,1,0,U306_w,1,0,0,0,0,0,0,0
Ukunda,U659,U659_1,38,0,1,0,U263_w,1,0,0,0,0,0,0,0
Ukunda,U659,U659_2,29,0,1,0,U295_w,1,0,0,0,0,0,0,0
Ukunda,U659,U659_3,26,0,0,1,U659,1,0,0,0,0,0,0,0
Ukunda,U659,U659_4,20,0,1,0,U234_w,1,0,0,0,0,0,0,0
Ukunda,U659,U659_5,0,0,0,1,U659,1,0,0,0,0,0,0,0
Ukunda,U659,U659_6,42,0,1,0,U265_w,1,0,0,0,0,0,0,0
Ukunda,U659,U659_7,33,0,1,0,U5_w,1,0,0,0,0,0,0,0
Ukunda,U659,U659_8,11,1,0,0,U8_s,1,0,0,0,0,0,0,0
Ukunda,U660,U660_1,35,0,0,1,U660,1,0,0,0,0,0,0,0
Ukunda,U660,U660_2,5,0,0,1,U660,1,0,0,0,0,0,0,0
Ukunda,U660,U660_3,38,0,1,0,U138_w,1,0,0,0,0,0,0,0
Ukunda,U660,U660_4,6,1,0,0,U11_s,1,0,0,0,0,0,0,0
Ukunda,U660,U660_5,0,0,0,1,U660,1,0,0,0,0,0,0,0
Ukunda,U660,U660_6,7,1,0,0,U9_s,1,0,0,0,0,0,0,0
Ukunda,U660,U660_7,25,0,1,0,U233_w,1,0,0,0,0,0,0,0
